entry,at,order
"""nad @ -kxVOncdJw"" folds",2026-03-27T03:52:38.674Z,177458355867400
"""1000 @ 8pAlpXMD6x"" posts a big blind of 10",2026-03-27T03:34:49.659Z,177458248965906
"""param @ 1c6V3eltlj"" posts a small blind of 5",2026-03-27T03:34:49.659Z,177458248965905
"Your hand is 2♦, 5♦, 9♣, 3♣",2026-03-27T03:34:49.659Z,177458248965904
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (1000) | #2 ""nad @ -kxVOncdJw"" (1636) | #3 ""param @ 1c6V3eltlj"" (1364)",2026-03-27T03:34:49.659Z,177458248965901
"-- starting hand #98 (id: zgl2neleeuxt)  Pot Limit Omaha Hi (dealer: ""nad @ -kxVOncdJw"") --",2026-03-27T03:34:49.659Z,177458248965900
"-- ending hand #97 --",2026-03-27T03:34:39.226Z,177458247922602
"""1000 @ 8pAlpXMD6x"" collected 168 from pot with Two Pair, 7's & 6's (combination: 5♦, 6♣, 6♦, 7♣, 7♦)",2026-03-27T03:34:39.226Z,177458247922601
"""1000 @ 8pAlpXMD6x"" shows a 2♣, 7♣, 10♥, 6♣.",2026-03-27T03:34:39.226Z,177458247922600
"""nad @ -kxVOncdJw"" calls 14",2026-03-27T03:34:38.378Z,177458247837800
"""1000 @ 8pAlpXMD6x"" bets 14",2026-03-27T03:34:17.452Z,177458245745200
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:34:02.440Z,177458244244000
"River: 2♦, 3♣, 7♦, 5♦ [6♦]",2026-03-27T03:33:56.307Z,177458243630700
"""nad @ -kxVOncdJw"" calls 35",2026-03-27T03:33:55.449Z,177458243544900
"""1000 @ 8pAlpXMD6x"" bets 35",2026-03-27T03:33:51.942Z,177458243194200
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:33:49.533Z,177458242953300
"Turn: 2♦, 3♣, 7♦ [5♦]",2026-03-27T03:33:46.105Z,177458242610500
"""1000 @ 8pAlpXMD6x"" calls 20",2026-03-27T03:33:45.275Z,177458242527500
"""param @ 1c6V3eltlj"" folds",2026-03-27T03:33:41.950Z,177458242195000
"""nad @ -kxVOncdJw"" bets 20",2026-03-27T03:33:40.487Z,177458242048700
"Flop:  [2♦, 3♣, 7♦]",2026-03-27T03:33:36.699Z,177458241669900
"""param @ 1c6V3eltlj"" checks",2026-03-27T03:33:35.886Z,177458241588600
"""nad @ -kxVOncdJw"" calls 10",2026-03-27T03:33:34.511Z,177458241451100
"""1000 @ 8pAlpXMD6x"" calls 10",2026-03-27T03:33:31.884Z,177458241188400
"""param @ 1c6V3eltlj"" posts a big blind of 10",2026-03-27T03:33:25.346Z,177458240534606
"""nad @ -kxVOncdJw"" posts a small blind of 5",2026-03-27T03:33:25.346Z,177458240534605
"Your hand is K♠, 7♥, 10♦, 9♠",2026-03-27T03:33:25.346Z,177458240534604
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (911) | #2 ""nad @ -kxVOncdJw"" (1715) | #3 ""param @ 1c6V3eltlj"" (1374)",2026-03-27T03:33:25.346Z,177458240534601
"-- starting hand #97 (id: zt2akvnveeo2)  Pot Limit Omaha Hi (dealer: ""1000 @ 8pAlpXMD6x"") --",2026-03-27T03:33:25.346Z,177458240534600
"-- ending hand #96 --",2026-03-27T03:33:19.292Z,177458239929203
"""nad @ -kxVOncdJw"" collected 180 from pot with Pair, A's (combination: 9♠, J♠, K♣, A♦, A♣)",2026-03-27T03:33:19.292Z,177458239929202
"""nad @ -kxVOncdJw"" shows a J♣, J♠, 4♠, A♦.",2026-03-27T03:33:19.292Z,177458239929201
"""1000 @ 8pAlpXMD6x"" shows a 2♠, 3♠, 10♦, K♦.",2026-03-27T03:33:19.292Z,177458239929200
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:33:18.482Z,177458239848200
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:33:16.901Z,177458239690100
"River: A♣, 5♠, K♣, 9♠ [6♣]",2026-03-27T03:33:15.383Z,177458239538300
"""nad @ -kxVOncdJw"" calls 45",2026-03-27T03:33:14.560Z,177458239456000
"""1000 @ 8pAlpXMD6x"" bets 45",2026-03-27T03:33:13.060Z,177458239306000
"Turn: A♣, 5♠, K♣ [9♠]",2026-03-27T03:33:10.338Z,177458239033800
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:33:09.518Z,177458238951800
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:33:08.018Z,177458238801800
"Flop:  [A♣, 5♠, K♣]",2026-03-27T03:33:05.683Z,177458238568300
"""1000 @ 8pAlpXMD6x"" calls 40",2026-03-27T03:33:04.855Z,177458238485500
"""param @ 1c6V3eltlj"" folds",2026-03-27T03:33:03.981Z,177458238398100
"""nad @ -kxVOncdJw"" raises to 40",2026-03-27T03:33:01.592Z,177458238159200
"""1000 @ 8pAlpXMD6x"" calls 10",2026-03-27T03:32:59.004Z,177458237900400
"""param @ 1c6V3eltlj"" calls 10",2026-03-27T03:32:57.891Z,177458237789100
"""nad @ -kxVOncdJw"" posts a big blind of 10",2026-03-27T03:32:54.308Z,177458237430806
"""1000 @ 8pAlpXMD6x"" posts a small blind of 5",2026-03-27T03:32:54.308Z,177458237430805
"Your hand is 4♦, 7♠, 3♦, J♦",2026-03-27T03:32:54.308Z,177458237430804
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (996) | #2 ""nad @ -kxVOncdJw"" (1620) | #3 ""param @ 1c6V3eltlj"" (1384)",2026-03-27T03:32:54.308Z,177458237430801
"-- starting hand #96 (id: dtz9lijvqvrs)  Pot Limit Omaha Hi (dealer: ""param @ 1c6V3eltlj"") --",2026-03-27T03:32:54.308Z,177458237430800
"-- ending hand #95 --",2026-03-27T03:32:51.377Z,177458237137702
"""param @ 1c6V3eltlj"" collected 170 from pot",2026-03-27T03:32:51.377Z,177458237137701
"Uncalled bet of 30 returned to ""param @ 1c6V3eltlj""",2026-03-27T03:32:51.377Z,177458237137700
"""1000 @ 8pAlpXMD6x"" folds",2026-03-27T03:32:50.564Z,177458237056400
"""param @ 1c6V3eltlj"" bets 30",2026-03-27T03:32:47.804Z,177458236780400
"River: A♣, Q♦, 10♠, K♣ [K♥]",2026-03-27T03:32:41.138Z,177458236113800
"""1000 @ 8pAlpXMD6x"" calls 40",2026-03-27T03:32:40.317Z,177458236031700
"""param @ 1c6V3eltlj"" bets 40",2026-03-27T03:32:38.971Z,177458235897100
"Turn: A♣, Q♦, 10♠ [K♣]",2026-03-27T03:32:34.732Z,177458235473200
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:32:33.917Z,177458235391700
"""param @ 1c6V3eltlj"" checks",2026-03-27T03:32:32.777Z,177458235277700
"Flop:  [A♣, Q♦, 10♠]",2026-03-27T03:32:30.983Z,177458235098300
"""param @ 1c6V3eltlj"" calls 40",2026-03-27T03:32:30.162Z,177458235016200
"""nad @ -kxVOncdJw"" folds",2026-03-27T03:32:27.944Z,177458234794400
"""1000 @ 8pAlpXMD6x"" raises to 40",2026-03-27T03:32:24.637Z,177458234463700
"""param @ 1c6V3eltlj"" calls 10",2026-03-27T03:32:21.506Z,177458234150600
"""nad @ -kxVOncdJw"" calls 10",2026-03-27T03:32:20.464Z,177458234046400
"""1000 @ 8pAlpXMD6x"" posts a big blind of 10",2026-03-27T03:32:18.381Z,177458233838106
"""param @ 1c6V3eltlj"" posts a small blind of 5",2026-03-27T03:32:18.381Z,177458233838105
"Your hand is K♠, Q♥, 2♣, 6♥",2026-03-27T03:32:18.381Z,177458233838104
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (1076) | #2 ""nad @ -kxVOncdJw"" (1630) | #3 ""param @ 1c6V3eltlj"" (1294)",2026-03-27T03:32:18.381Z,177458233838101
"-- starting hand #95 (id: cmqngm6evgt1)  Pot Limit Omaha Hi (dealer: ""nad @ -kxVOncdJw"") --",2026-03-27T03:32:18.381Z,177458233838100
"""param @ 1c6V3eltlj"" shows a 5♠, 3♣, 10♠, 4♥.",2026-03-27T03:32:16.345Z,177458233634500
"-- ending hand #94 --",2026-03-27T03:32:11.858Z,177458233185802
"""nad @ -kxVOncdJw"" collected 300 from pot with Straight, J High (combination: 7♥, 8♦, 9♥, 10♥, J♠)",2026-03-27T03:32:11.858Z,177458233185801
"""nad @ -kxVOncdJw"" shows a Q♥, Q♣, J♠, 8♦.",2026-03-27T03:32:11.858Z,177458233185800
"""1000 @ 8pAlpXMD6x"" calls 60",2026-03-27T03:32:11.035Z,177458233103500
"""nad @ -kxVOncdJw"" bets 60",2026-03-27T03:32:09.260Z,177458232926000
"River: A♠, 7♥, 9♥, 10♥ [A♣]",2026-03-27T03:32:03.222Z,177458232322200
"""nad @ -kxVOncdJw"" calls 45",2026-03-27T03:32:02.365Z,177458232236500
"""1000 @ 8pAlpXMD6x"" bets 45",2026-03-27T03:31:59.881Z,177458231988100
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:31:57.508Z,177458231750800
"Turn: A♠, 7♥, 9♥ [10♥]",2026-03-27T03:31:55.283Z,177458231528300
"""param @ 1c6V3eltlj"" folds",2026-03-27T03:31:54.426Z,177458231442600
"""nad @ -kxVOncdJw"" calls 30",2026-03-27T03:31:50.490Z,177458231049000
"""1000 @ 8pAlpXMD6x"" bets 30",2026-03-27T03:31:49.391Z,177458230939100
"""param @ 1c6V3eltlj"" checks",2026-03-27T03:31:44.804Z,177458230480400
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:31:43.659Z,177458230365900
"Flop:  [A♠, 7♥, 9♥]",2026-03-27T03:31:40.964Z,177458230096400
"""param @ 1c6V3eltlj"" checks",2026-03-27T03:31:40.096Z,177458230009600
"""nad @ -kxVOncdJw"" calls 10",2026-03-27T03:31:38.607Z,177458229860700
"""1000 @ 8pAlpXMD6x"" calls 10",2026-03-27T03:31:37.704Z,177458229770400
"""param @ 1c6V3eltlj"" posts a big blind of 10",2026-03-27T03:31:34.467Z,177458229446706
"""nad @ -kxVOncdJw"" posts a small blind of 5",2026-03-27T03:31:34.467Z,177458229446705
"Your hand is 5♠, 3♣, 10♠, 4♥",2026-03-27T03:31:34.467Z,177458229446704
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (1221) | #2 ""nad @ -kxVOncdJw"" (1475) | #3 ""param @ 1c6V3eltlj"" (1304)",2026-03-27T03:31:34.467Z,177458229446701
"-- starting hand #94 (id: jogdltjvt9vi)  Pot Limit Omaha Hi (dealer: ""1000 @ 8pAlpXMD6x"") --",2026-03-27T03:31:34.467Z,177458229446700
"""param @ 1c6V3eltlj"" shows a J♣, 6♦, 3♠, 9♦.",2026-03-27T03:31:31.603Z,177458229160300
"-- ending hand #93 --",2026-03-27T03:31:27.861Z,177458228786103
"""nad @ -kxVOncdJw"" collected 200 from pot with Straight, K High (combination: 9♠, 10♣, J♥, Q♥, K♥)",2026-03-27T03:31:27.861Z,177458228786102
"""nad @ -kxVOncdJw"" shows a Q♥, K♣, 10♣, 8♠.",2026-03-27T03:31:27.861Z,177458228786101
"""1000 @ 8pAlpXMD6x"" shows a A♦, K♠, 4♥, J♦.",2026-03-27T03:31:27.861Z,177458228786100
"""nad @ -kxVOncdJw"" calls 50",2026-03-27T03:31:26.964Z,177458228696400
"""1000 @ 8pAlpXMD6x"" bets 50",2026-03-27T03:31:26.091Z,177458228609100
"River: 9♠, 6♠, 10♠, K♥ [J♥]",2026-03-27T03:31:23.261Z,177458228326100
"""1000 @ 8pAlpXMD6x"" calls 20",2026-03-27T03:31:22.435Z,177458228243500
"""nad @ -kxVOncdJw"" bets 20",2026-03-27T03:31:21.497Z,177458228149700
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:31:19.562Z,177458227956200
"Turn: 9♠, 6♠, 10♠ [K♥]",2026-03-27T03:31:18.453Z,177458227845300
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:31:17.569Z,177458227756900
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:31:15.449Z,177458227544900
"Flop:  [9♠, 6♠, 10♠]",2026-03-27T03:31:13.039Z,177458227303900
"""nad @ -kxVOncdJw"" calls 30",2026-03-27T03:31:12.162Z,177458227216200
"""1000 @ 8pAlpXMD6x"" raises to 30",2026-03-27T03:31:10.822Z,177458227082200
"""param @ 1c6V3eltlj"" folds",2026-03-27T03:31:04.151Z,177458226415100
"""nad @ -kxVOncdJw"" posts a big blind of 10",2026-03-27T03:31:01.903Z,177458226190306
"""1000 @ 8pAlpXMD6x"" posts a small blind of 5",2026-03-27T03:31:01.903Z,177458226190305
"Your hand is J♣, 6♦, 3♠, 9♦",2026-03-27T03:31:01.903Z,177458226190304
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (1321) | #2 ""nad @ -kxVOncdJw"" (1375) | #3 ""param @ 1c6V3eltlj"" (1304)",2026-03-27T03:31:01.903Z,177458226190301
"-- starting hand #93 (id: gbrszpvp6c6m)  Pot Limit Omaha Hi (dealer: ""param @ 1c6V3eltlj"") --",2026-03-27T03:31:01.903Z,177458226190300
"-- ending hand #92 --",2026-03-27T03:30:58.830Z,177458225883002
"""1000 @ 8pAlpXMD6x"" collected 344 from pot",2026-03-27T03:30:58.830Z,177458225883001
"Uncalled bet of 100 returned to ""1000 @ 8pAlpXMD6x""",2026-03-27T03:30:58.830Z,177458225883000
"""param @ 1c6V3eltlj"" folds",2026-03-27T03:30:58.011Z,177458225801100
"""1000 @ 8pAlpXMD6x"" raises to 160",2026-03-27T03:30:54.899Z,177458225489900
"""param @ 1c6V3eltlj"" bets 60",2026-03-27T03:30:50.003Z,177458225000300
"River: 6♦, 10♣, A♣, 4♦ [9♥]",2026-03-27T03:30:46.236Z,177458224623600
"""param @ 1c6V3eltlj"" calls 67",2026-03-27T03:30:45.418Z,177458224541800
"""1000 @ 8pAlpXMD6x"" bets 67",2026-03-27T03:30:44.013Z,177458224401300
"""param @ 1c6V3eltlj"" checks",2026-03-27T03:30:41.385Z,177458224138500
"Turn: 6♦, 10♣, A♣ [4♦]",2026-03-27T03:30:37.409Z,177458223740900
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:30:36.595Z,177458223659500
"""param @ 1c6V3eltlj"" checks",2026-03-27T03:30:34.912Z,177458223491200
"Flop:  [6♦, 10♣, A♣]",2026-03-27T03:30:33.039Z,177458223303900
"""param @ 1c6V3eltlj"" calls 40",2026-03-27T03:30:32.231Z,177458223223100
"""nad @ -kxVOncdJw"" folds",2026-03-27T03:30:30.791Z,177458223079100
"""1000 @ 8pAlpXMD6x"" raises to 40",2026-03-27T03:30:28.864Z,177458222886400
"""param @ 1c6V3eltlj"" calls 10",2026-03-27T03:30:24.913Z,177458222491300
"""nad @ -kxVOncdJw"" calls 10",2026-03-27T03:30:23.786Z,177458222378600
"""1000 @ 8pAlpXMD6x"" posts a big blind of 10",2026-03-27T03:30:21.801Z,177458222180106
"""param @ 1c6V3eltlj"" posts a small blind of 5",2026-03-27T03:30:21.801Z,177458222180105
"Your hand is 3♣, 2♦, A♥, Q♥",2026-03-27T03:30:21.801Z,177458222180104
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (1144) | #2 ""nad @ -kxVOncdJw"" (1385) | #3 ""param @ 1c6V3eltlj"" (1471)",2026-03-27T03:30:21.801Z,177458222180101
"-- starting hand #92 (id: wlps5maddy5c)  Pot Limit Omaha Hi (dealer: ""nad @ -kxVOncdJw"") --",2026-03-27T03:30:21.801Z,177458222180100
"-- ending hand #91 --",2026-03-27T03:30:18.875Z,177458221887502
"""nad @ -kxVOncdJw"" collected 105 from pot",2026-03-27T03:30:18.875Z,177458221887501
"Uncalled bet of 52 returned to ""nad @ -kxVOncdJw""",2026-03-27T03:30:18.875Z,177458221887500
"""1000 @ 8pAlpXMD6x"" folds",2026-03-27T03:30:18.040Z,177458221804000
"""param @ 1c6V3eltlj"" folds",2026-03-27T03:30:16.011Z,177458221601100
"""nad @ -kxVOncdJw"" bets 52",2026-03-27T03:30:13.436Z,177458221343600
"River: 7♥, 2♠, 3♣, 9♣ [6♦]",2026-03-27T03:30:10.277Z,177458221027700
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:30:09.462Z,177458220946200
"""param @ 1c6V3eltlj"" checks",2026-03-27T03:30:08.299Z,177458220829900
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:30:06.951Z,177458220695100
"Turn: 7♥, 2♠, 3♣ [9♣]",2026-03-27T03:30:05.585Z,177458220558500
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:30:04.737Z,177458220473700
"""param @ 1c6V3eltlj"" checks",2026-03-27T03:30:02.989Z,177458220298900
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:30:01.380Z,177458220138000
"Flop:  [7♥, 2♠, 3♣]",2026-03-27T03:29:58.996Z,177458219899600
"""param @ 1c6V3eltlj"" calls 35",2026-03-27T03:29:58.144Z,177458219814400
"""nad @ -kxVOncdJw"" calls 35",2026-03-27T03:29:55.856Z,177458219585600
"""1000 @ 8pAlpXMD6x"" raises to 35",2026-03-27T03:29:54.855Z,177458219485500
"""param @ 1c6V3eltlj"" posts a big blind of 10",2026-03-27T03:29:52.764Z,177458219276406
"""nad @ -kxVOncdJw"" posts a small blind of 5",2026-03-27T03:29:52.764Z,177458219276405
"Your hand is A♠, 6♠, 9♠, J♦",2026-03-27T03:29:52.764Z,177458219276404
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (1179) | #2 ""nad @ -kxVOncdJw"" (1315) | #3 ""param @ 1c6V3eltlj"" (1506)",2026-03-27T03:29:52.764Z,177458219276401
"-- starting hand #91 (id: o7qb9x6k2q7n)  Pot Limit Omaha Hi (dealer: ""1000 @ 8pAlpXMD6x"") --",2026-03-27T03:29:52.764Z,177458219276400
"-- ending hand #90 --",2026-03-27T03:29:49.761Z,177458218976102
"""param @ 1c6V3eltlj"" collected 105 from pot",2026-03-27T03:29:49.761Z,177458218976101
"Uncalled bet of 60 returned to ""param @ 1c6V3eltlj""",2026-03-27T03:29:49.761Z,177458218976100
"""nad @ -kxVOncdJw"" folds",2026-03-27T03:29:48.899Z,177458218889900
"""1000 @ 8pAlpXMD6x"" folds",2026-03-27T03:29:48.026Z,177458218802600
"""param @ 1c6V3eltlj"" bets 60",2026-03-27T03:29:47.144Z,177458218714400
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:29:42.916Z,177458218291600
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:29:41.659Z,177458218165900
"Flop:  [9♥, 3♠, J♠]",2026-03-27T03:29:40.019Z,177458218001900
"""nad @ -kxVOncdJw"" calls 35",2026-03-27T03:29:39.206Z,177458217920600
"""1000 @ 8pAlpXMD6x"" calls 35",2026-03-27T03:29:38.262Z,177458217826200
"""param @ 1c6V3eltlj"" raises to 35",2026-03-27T03:29:37.128Z,177458217712800
"""nad @ -kxVOncdJw"" posts a big blind of 10",2026-03-27T03:29:34.845Z,177458217484506
"""1000 @ 8pAlpXMD6x"" posts a small blind of 5",2026-03-27T03:29:34.845Z,177458217484505
"Your hand is 10♦, 5♦, A♦, A♣",2026-03-27T03:29:34.845Z,177458217484504
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (1214) | #2 ""nad @ -kxVOncdJw"" (1350) | #3 ""param @ 1c6V3eltlj"" (1436)",2026-03-27T03:29:34.845Z,177458217484501
"-- starting hand #90 (id: kocncsykwsh6)  Pot Limit Omaha Hi (dealer: ""param @ 1c6V3eltlj"") --",2026-03-27T03:29:34.845Z,177458217484500
"""1000 @ 8pAlpXMD6x"" shows a 10♦, 5♦, K♥, 4♠.",2026-03-27T03:29:31.580Z,177458217158000
"-- ending hand #89 --",2026-03-27T03:29:31.201Z,177458217120102
"""1000 @ 8pAlpXMD6x"" collected 150 from pot",2026-03-27T03:29:31.201Z,177458217120101
"Uncalled bet of 75 returned to ""1000 @ 8pAlpXMD6x""",2026-03-27T03:29:31.201Z,177458217120100
"""nad @ -kxVOncdJw"" folds",2026-03-27T03:29:30.386Z,177458217038600
"""1000 @ 8pAlpXMD6x"" bets 75",2026-03-27T03:29:26.985Z,177458216698500
"River: 4♣, 7♠, 8♥, 9♣ [A♠]",2026-03-27T03:29:24.948Z,177458216494800
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:29:24.079Z,177458216407900
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:29:22.089Z,177458216208900
"Turn: 4♣, 7♠, 8♥ [9♣]",2026-03-27T03:29:20.950Z,177458216095000
"""1000 @ 8pAlpXMD6x"" calls 30",2026-03-27T03:29:20.095Z,177458216009500
"""nad @ -kxVOncdJw"" bets 30",2026-03-27T03:29:19.201Z,177458215920100
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:29:17.080Z,177458215708000
"Flop:  [4♣, 7♠, 8♥]",2026-03-27T03:29:15.387Z,177458215538700
"""param @ 1c6V3eltlj"" folds",2026-03-27T03:29:14.583Z,177458215458300
"""nad @ -kxVOncdJw"" calls 40",2026-03-27T03:29:13.648Z,177458215364800
"""1000 @ 8pAlpXMD6x"" raises to 40",2026-03-27T03:29:12.044Z,177458215204400
"""param @ 1c6V3eltlj"" calls 10",2026-03-27T03:29:09.844Z,177458214984400
"""nad @ -kxVOncdJw"" calls 10",2026-03-27T03:29:04.168Z,177458214416800
"""1000 @ 8pAlpXMD6x"" posts a big blind of 10",2026-03-27T03:29:02.936Z,177458214293606
"""param @ 1c6V3eltlj"" posts a small blind of 5",2026-03-27T03:29:02.936Z,177458214293605
"Your hand is Q♥, 9♦, 4♦, 5♠",2026-03-27T03:29:02.936Z,177458214293604
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (1134) | #2 ""nad @ -kxVOncdJw"" (1420) | #3 ""param @ 1c6V3eltlj"" (1446)",2026-03-27T03:29:02.936Z,177458214293601
"-- starting hand #89 (id: oddezmqx6lq2)  Pot Limit Omaha Hi (dealer: ""nad @ -kxVOncdJw"") --",2026-03-27T03:29:02.936Z,177458214293600
"-- ending hand #88 --",2026-03-27T03:28:56.894Z,177458213689403
"""1000 @ 8pAlpXMD6x"" collected 240 from pot with Pair, 7's (combination: 5♦, 6♦, A♥, 7♦, 7♣)",2026-03-27T03:28:56.894Z,177458213689402
"""1000 @ 8pAlpXMD6x"" shows a A♥, 10♣, 9♠, 7♦.",2026-03-27T03:28:56.894Z,177458213689401
"""nad @ -kxVOncdJw"" shows a K♦, 10♥, Q♥, 4♦.",2026-03-27T03:28:56.894Z,177458213689400
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:28:56.035Z,177458213603500
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:28:55.129Z,177458213512900
"River: 4♥, 5♦, 3♣, 6♦ [7♣]",2026-03-27T03:28:48.060Z,177458212806000
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:28:47.177Z,177458212717700
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:28:46.154Z,177458212615400
"Turn: 4♥, 5♦, 3♣ [6♦]",2026-03-27T03:28:43.049Z,177458212304900
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:28:42.190Z,177458212219000
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:28:41.283Z,177458212128300
"Flop:  [4♥, 5♦, 3♣]",2026-03-27T03:28:35.965Z,177458211596500
"""1000 @ 8pAlpXMD6x"" calls 115",2026-03-27T03:28:35.128Z,177458211512800
"""param @ 1c6V3eltlj"" folds",2026-03-27T03:28:34.076Z,177458211407600
"""nad @ -kxVOncdJw"" raises to 115",2026-03-27T03:28:31.833Z,177458211183300
"""1000 @ 8pAlpXMD6x"" raises to 35",2026-03-27T03:28:29.427Z,177458210942700
"""param @ 1c6V3eltlj"" posts a big blind of 10",2026-03-27T03:28:27.238Z,177458210723807
"""nad @ -kxVOncdJw"" posts a small blind of 5",2026-03-27T03:28:27.238Z,177458210723806
"Your hand is J♠, 8♦, 8♣, 2♥",2026-03-27T03:28:27.238Z,177458210723805
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (1009) | #2 ""nad @ -kxVOncdJw"" (1535) | #3 ""param @ 1c6V3eltlj"" (1456)",2026-03-27T03:28:27.238Z,177458210723802
"-- starting hand #88 (id: xkwkiafdnamu)  Pot Limit Omaha Hi (dealer: ""1000 @ 8pAlpXMD6x"") --",2026-03-27T03:28:27.238Z,177458210723801
"Game Config Changes
* Poker Variant: No Limit Texas Hold'em » Pot Limit Omaha Hi
* Restart Blind Schedule at Level: none » 1",2026-03-27T03:28:27.238Z,177458210723800
"-- ending hand #87 --",2026-03-27T03:28:24.310Z,177458210431002
"""param @ 1c6V3eltlj"" collected 85 from pot",2026-03-27T03:28:24.310Z,177458210431001
"Uncalled bet of 30 returned to ""param @ 1c6V3eltlj""",2026-03-27T03:28:24.310Z,177458210431000
"""nad @ -kxVOncdJw"" folds",2026-03-27T03:28:23.496Z,177458210349600
"""param @ 1c6V3eltlj"" bets 30",2026-03-27T03:28:12.980Z,177458209298000
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:28:09.739Z,177458208973900
"Flop:  [10♠, 10♦, 8♠]",2026-03-27T03:28:07.025Z,177458208702500
"""nad @ -kxVOncdJw"" calls 40",2026-03-27T03:28:06.220Z,177458208622000
"""1000 @ 8pAlpXMD6x"" folds",2026-03-27T03:28:04.961Z,177458208496100
"""param @ 1c6V3eltlj"" raises to 40",2026-03-27T03:28:03.708Z,177458208370800
"""nad @ -kxVOncdJw"" posts a big blind of 10",2026-03-27T03:28:00.327Z,177458208032706
"""1000 @ 8pAlpXMD6x"" posts a small blind of 5",2026-03-27T03:28:00.327Z,177458208032705
"Your hand is K♣, A♥",2026-03-27T03:28:00.327Z,177458208032704
"Player stacks: #1 ""1000 @ 8pAlpXMD6x"" (1014) | #2 ""nad @ -kxVOncdJw"" (1575) | #3 ""param @ 1c6V3eltlj"" (1411)",2026-03-27T03:28:00.327Z,177458208032701
"-- starting hand #87 (id: hrtcldwi96z4)  No Limit Texas Hold'em (dealer: ""param @ 1c6V3eltlj"") --",2026-03-27T03:28:00.327Z,177458208032700
"-- ending hand #86 --",2026-03-27T03:27:54.322Z,177458207432204
"""nad @ -kxVOncdJw"" collected 62 from pot with Two Pair, J's & 6's (combination: K♣, 6♥, 6♣, J♣, J♦)",2026-03-27T03:27:54.322Z,177458207432203
"""1000 @ 8pAlpXMD6x"" collected 62 from pot with Two Pair, J's & 6's (combination: K♣, 6♥, 6♣, J♠, J♦)",2026-03-27T03:27:54.322Z,177458207432202
"""nad @ -kxVOncdJw"" shows a J♣, 2♠.",2026-03-27T03:27:54.322Z,177458207432201
"""1000 @ 8pAlpXMD6x"" shows a J♠, 2♣.",2026-03-27T03:27:54.322Z,177458207432200
"""nad @ -kxVOncdJw"" calls 37",2026-03-27T03:27:53.497Z,177458207349700
"""1000 @ 8pAlpXMD6x"" bets 37",2026-03-27T03:27:51.262Z,177458207126200
"River: J♦, 6♥, K♣, 7♠ [6♣]",2026-03-27T03:27:47.953Z,177458206795300
"""nad @ -kxVOncdJw"" checks",2026-03-27T03:27:47.142Z,177458206714200
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:27:45.648Z,177458206564800
"Turn: J♦, 6♥, K♣ [7♠]",2026-03-27T03:27:44.475Z,177458206447500
"""1000 @ 8pAlpXMD6x"" calls 10",2026-03-27T03:27:43.599Z,177458206359900
"""param @ 1c6V3eltlj"" folds",2026-03-27T03:27:42.719Z,177458206271900
"""nad @ -kxVOncdJw"" bets 10",2026-03-27T03:27:38.041Z,177458205804100
"""1000 @ 8pAlpXMD6x"" checks",2026-03-27T03:27:36.104Z,177458205610400
"""param @ 1c6V3eltlj"" checks",2026-03-27T03:27:31.744Z,177458205174400
